"","id","name","musicals","dates"
"1","39234","가희","위대한 캣츠비","2017.06.23 ~ 2017.09.03"
"2","39234","가희","로맨틱 머슬","2016.03.15 ~ 2016.05.01"
"3","39234","가희","빛골 아리랑 - 광주","2015.09.17 ~ 2015.09.18"
"4","39234","가희","사랑해 톤즈","2015.07.16 ~ 2015.07.19"
"5","39234","가희","런웨이 비트","2015.01.31 ~ 2015.02.08"
"6","39234","가희","카르멘","2013.12.03 ~ 2014.02.23"
"7","39234","가희","락 오브 에이지","2012.11.16 ~ 2013.02.03"
"8","28084","갑연","바울","2013.04.19 ~ 2013.09.01"
"9","28084","갑연","숨비소리 - 제주","2012.08.03 ~ 2012.09.23"
"10","28084","갑연","더 락","2012.01.25 ~ 2012.04.22"
"11","10927","강건","대장금","2008.09.05 ~ 2008.10.12"
"12","10","강경모","캣츠 - 대구","2009.05.01 ~ 2009.05.10"
"13","10","강경모","캣츠 - 광주","2009.04.21 ~ 2009.04.26"
"14","10","강경모","캣츠 - 고양","2009.04.03 ~ 2009.04.12"
"15","10","강경모","드라큘라","2006.04.22 ~ 2006.07.09"
"16","33192","강경석","연애를 부탁해","2015.05.13 ~ 2016.04.30"
"17","33192","강경석","담배가게 아가씨 - 수원","2015.05.08 ~ 2015.06.21"
"18","33192","강경석","담배가게 아가씨","2015.04.01 ~ 2015.08.02"
"19","33192","강경석","담배가게 아가씨","2014.11.21 ~ 2014.12.31"
"20","33192","강경석","담배가게 아가씨","2014.05.03 ~ 2015.03.29"
"21","33192","강경석","작업의 정석","2014.03.04 ~ 2014.12.31"
"22","33192","강경석","우연히 행복해지다 - 부산","2013.09.26 ~ 2014.01.26"
"23","33192","강경석","우연히 행복해지다","2013.08.23 ~ 2014.06.29"
"24","33192","강경석","작업의 정석","2012.06.29 ~ 오픈런"
"25","9245","강기둥","여신님이 보고 계셔","2017.09.26 ~ 2018.01.21"
"26","9245","강기둥","모범생들","2017.06.04 ~ 2017.08.27"
"27","9245","강기둥","큐","2016.05.10 ~ 2016.07.03"
"28","9245","강기둥","보도지침","2016.03.26 ~ 2016.06.12"
"29","9245","강기둥","안녕! 유에프오","2016.01.31 ~ 2016.02.14"
"30","9245","강기둥","첫번째 Intermission - 배리어프리콘서트 안녕! 유에프오","2016.01.11 ~ 2016.01.11"
"31","9245","강기둥","올모스트 메인","2016.01.08 ~ 2016.07.03"
"32","9245","강기둥","위대한 캣츠비 RE:BOOT","2015.11.07 ~ 2016.01.31"
"33","9245","강기둥","위대한 캣츠비 RE:BOOT 쇼케이스","2015.10.27 ~ 2015.10.27"
"34","9245","강기둥","모범생들","2015.09.04 ~ 2015.10.04"
"35","9245","강기둥","모범생들","2015.05.08 ~ 2015.08.02"
"36","9245","강기둥","슬픈 인연","2015.03.20 ~ 2015.04.05"
"37","9245","강기둥","달나라 연속극 - 대전","2014.12.24 ~ 2014.12.27"
"38","9245","강기둥","러브레터","2014.12.02 ~ 2015.02.15"
"39","9245","강기둥","로풍찬 유랑극장","2014.10.23 ~ 2014.11.02"
"40","9245","강기둥","도둑맞은 책","2014.08.29 ~ 2014.09.21"
"41","9245","강기둥","뺑뺑뺑","2014.06.19 ~ 2014.07.06"
"42","9245","강기둥","달나라 연속극","2014.03.06 ~ 2014.03.30"
"43","9245","강기둥","2013 봄 작가 겨울 무대 - 뒤주박죽","2013.11.05 ~ 2013.11.07"
"44","9245","강기둥","파인 땡큐 앤드 유","2013.06.13 ~ 2013.06.16"
"45","9245","강기둥","히스토리 보이즈","2013.03.08 ~ 2013.03.31"
"46","9245","강기둥","달나라 연속극","2013.01.03 ~ 2013.01.27"
"47","9245","강기둥","로풍찬 유랑극장","2012.10.11 ~ 2012.11.04"
"48","9245","강기둥","영원한 너","2012.07.04 ~ 2012.07.15"
"49","9245","강기둥","피크를 던져라","2008.07.23 ~ 2008.09.07"
"50","37200","강기섭","왕의 나라 - 안동","2015.10.23 ~ 2015.10.24"
"51","37200","강기섭","매의 아들","2015.10.10 ~ 2015.11.08"
"52","37200","강기섭","왕의 나라","2015.05.22 ~ 2015.05.23"
"53","37200","강기섭","두 도시 이야기","2014.06.25 ~ 2014.08.03"
"54","37200","강기섭","바울","2012.05.12 ~ 2012.06.10"
"55","37848","강기연","아브라소","2015.09.04 ~ 2015.10.04"
"56","13152","강다윗","두 드림 러브 - 부산","2009.03.20 ~ 2009.04.19"
"57","41817","강대규","빌리 엘리어트","2017.11.28 ~ 2018.05.07"
"58","41669","강대영","사랑을 이루어 드립니다","2017.12.08 ~ 2018.03.04"
"59","41669","강대영","사랑을 이루어 드립니다","2017.09.21 ~ 2017.11.26"
"60","41669","강대영","사랑을 이루어 드립니다","2017.07.20 ~ 2017.08.27"
"61","8342","강대윤","달을 품은 슈퍼맨","2014.08.01 ~ 2014.12.31"
"62","8342","강대윤","미스터 온조","2013.07.26 ~ 2013.09.01"
"63","8342","강대윤","더 초콜릿 - 부산","2012.11.23 ~ 2013.01.01"
"64","8342","강대윤","더 초콜릿 - 대전","2012.07.26 ~ 2012.08.26"
"65","8342","강대윤","더 초콜릿","2012.07.05 ~ 2012.09.02"
"66","8342","강대윤","바보 빅터","2011.10.21 ~ 2012.01.15"
"67","8342","강대윤","훈남들의 수다","2011.09.01 ~ 2012.01.01"
"68","8342","강대윤","찬스","2008.10.29 ~ 2008.12.28"
"69","8342","강대윤","진짜 진짜 좋아해","2008.10.25 ~ 2008.10.26"
"70","8342","강대윤","진짜 진짜 좋아해","2008.09.20 ~ 2008.09.21"
"71","8342","강대윤","진짜 진짜 좋아해","2008.06.13 ~ 2008.08.03"
"72","34741","강동석","담배가게 아가씨","2016.11.03 ~ 2017.01.29"
"73","34741","강동석","잭 더 리퍼","2016.07.15 ~ 2016.10.09"
"74","34741","강동석","쉬어매드니스","2015.11.12 ~ 2018.01.31"
"75","34741","강동석","작업의 정석","2015.09.03 ~ 2017.01.01"
"76","34741","강동석","체스","2015.06.19 ~ 2015.07.19"
"77","34741","강동석","라카지","2014.12.09 ~ 2015.03.08"
"78","34741","강동석","달을 품은 슈퍼맨","2014.08.01 ~ 2014.12.31"
"79","34741","강동석","프랑켄슈타인","2014.03.11 ~ 2014.05.18"
"80","34741","강동석","살고싶다 그림처럼 시처럼 - 부산","2012.07.06 ~ 2012.08.05"
"81","41811","강동우","타이타닉","2017.11.08 ~ 2018.02.11"
"82","39319","강동우","위키드","2016.07.12 ~ 2016.08.28"
"83","39319","강동우","위키드 - 대구","2016.05.18 ~ 2016.06.19"
"84","13521","강동원","와치아웃","2009.03.06 ~ 2009.04.05"
"85","16229","강동주","컨택트","2017.06.08 ~ 2017.06.18"
"86","16229","강동주","위키드","2016.07.12 ~ 2016.08.28"
"87","16229","강동주","위키드 - 대구","2016.05.18 ~ 2016.06.19"
"88","16229","강동주","아리랑","2015.07.11 ~ 2015.09.06"
"89","16229","강동주","우지원, 심건우의 고고고쇼 - 대구","2015.03.30 ~ 2015.03.30"
"90","16229","강동주","킹키부츠","2014.12.02 ~ 2015.02.22"
"91","16229","강동주","시카고","2014.08.02 ~ 2014.09.28"
"92","16229","강동주","몬테크리스토 - 부산","2010.08.06 ~ 2010.08.08"
"93","16229","강동주","몬테크리스토 - 광주","2010.07.16 ~ 2010.07.18"
"94","16229","강동주","몬테크리스토 - 대구","2010.06.22 ~ 2010.06.27"
"95","16229","강동주","뮤지컬 몬테크리스토","2010.04.21 ~ 2010.06.13"
"96","16229","강동주","뮤지컬 컨택트 - 진주","2010.04.16 ~ 2010.04.17"
"97","16229","강동주","뮤지컬 컨택트 - 고양","2010.01.22 ~ 2010.01.31"
"98","16229","강동주","뮤지컬 컨택트","2010.01.08 ~ 2010.01.17"
"99","16229","강동주","침묵의 소리","2009.09.04 ~ 2009.09.20"
"100","3694","강동호","혐오스런 마츠코의 일생","2017.10.27 ~ 2018.01.07"
"101","3694","강동호","키다리 아저씨 - 대구","2017.08.18 ~ 2017.09.03"
"102","3694","강동호","이블데드","2017.06.24 ~ 2017.09.17"
"103","3694","강동호","키다리 아저씨","2017.05.16 ~ 2017.07.23"
"104","3694","강동호","키다리 아저씨","2016.07.19 ~ 2016.10.03"
"105","3694","강동호","쓰릴 미 - 목포","2016.07.09 ~ 2016.07.10"
"106","3694","강동호","월요쇼케이스 - 키다리 아저씨","2016.07.04 ~ 2016.07.04"
"107","3694","강동호","쓰릴 미","2016.02.19 ~ 2016.06.12"
"108","3694","강동호","웨딩싱어","2013.11.26 ~ 2014.02.09"
"109","3694","강동호","광화문연가2 - 대구","2013.10.12 ~ 2013.10.13"
"110","3694","강동호","하이스쿨뮤지컬","2013.07.02 ~ 2013.09.01"
"111","3694","강동호","광화문연가2","2013.05.17 ~ 2013.07.07"
"112","3694","강동호","궁","2011.09.16 ~ 2011.10.09"
"113","3694","강동호","옥탑방 고양이 - 신도림","2011.07.08 ~ 2012.01.29"
"114","3694","강동호","궁 - 수원","2010.12.25 ~ 2010.12.26"
"115","3694","강동호","궁 - 대전","2010.12.18 ~ 2010.12.19"
"116","3694","강동호","궁 - 대구","2010.12.11 ~ 2010.12.12"
"117","3694","강동호","궁 - 전주","2010.12.04 ~ 2010.12.05"
"118","3694","강동호","트루웨스트","2010.11.26 ~ 2011.05.01"
"119","3694","강동호","궁","2010.09.08 ~ 2010.10.24"
"120","3694","강동호","싱글즈","2010.04.06 ~ 2010.10.03"
"121","3694","강동호","옥탑방 고양이 - 틴틴홀","2010.04.06 ~ 오픈런"
"122","3694","강동호","그리스","2010.02.06 ~ 2010.02.28"
"123","3694","강동호","싱글즈","2009.08.21 ~ 2010.03.28"
"124","3694","강동호","피버나잇 시즌2 - 전아민의 M살롱","2009.04.06 ~ 2009.10.08"
"125","3694","강동호","그리스","2009.04.04 ~ 2010.01.31"
"126","3694","강동호","드라큘라: 더 뮤지컬?","2009.04.03 ~ 2009.06.28"
"127","3694","강동호","신상남 뮤지컬 콘서트","2009.03.05 ~ 2009.04.12"
"128","3694","강동호","쓰릴미","2008.06.28 ~ 2008.10.12"
"129","3694","강동호","햄릿","2008.02.21 ~ 2008.04.05"
"130","3694","강동호","뷰티풀 게임","2007.11.16 ~ 2008.01.13"
"131","3694","강동호","김종욱 찾기","2007.10.23 ~ 2013.02.17"
"132","3694","강동호","그리스","2007.09.22 ~ 2007.09.23"
"133","3694","강동호","그리스","2007.07.20 ~ 2007.09.09"
"134","3694","강동호","그리스","2007.06.07 ~ 2007.07.08"
"135","3694","강동호","그리스","2006.12.30 ~ 2007.03.04"
"136","3694","강동호","그리스","2006.08.24 ~ 2006.09.09"
"137","3694","강동호","젊은 베르테르의 슬픔","2006.01.20 ~ 2006.02.19"
"138","38712","강두혁","아찔한 연애","2015.12.04 ~ 2016.02.14"
"139","38712","강두혁","아찔한 연애","2015.09.25 ~ 2015.12.31"
"140","13151","강두형","두 드림 러브 - 부산","2009.03.20 ~ 2009.04.19"
"141","10098","강륜석","2017 거창여름연극제 - AD2066 야수시대","2017.08.07 ~ 2017.08.08"
"142","10098","강륜석","아빠가 사라졌다","2016.09.23 ~ 2016.09.24"
"143","10098","강륜석","아빠가 사라졌다 - 대구","2016.09.21 ~ 2016.09.21"
"144","10098","강륜석","러브초콜릿","2015.03.14 ~ 2015.05.10"
"145","10098","강륜석","담배가게 아가씨","2014.05.03 ~ 2015.03.29"
"146","10098","강륜석","힐링하트 시즌3：꼬리많은남자","2013.10.01 ~ 2013.12.31"
"147","10098","강륜석","그남자 그여자","2013.03.08 ~ 2013.06.09"
"148","10098","강륜석","햄릿","2008.08.21 ~ 2010.02.22"
"149","19740","강명환","사랑을 잃고 나는 쓰네","2017.07.01 ~ 2017.07.01"
"150","19740","강명환","심청","2017.03.03 ~ 2017.03.19"
"151","19740","강명환","왕과 나","2016.08.03 ~ 2016.08.31"
"152","19740","강명환","심청","2016.04.07 ~ 2016.05.22"
"153","19740","강명환","그리스의 연인들","2015.04.01 ~ 2015.05.31"
"154","19740","강명환","겨울꿈","2014.09.17 ~ 2014.09.20"
"155","19740","강명환","한정담","2013.03.06 ~ 2013.04.07"
"156","19740","강명환","2012 대구국제뮤지컬페스티벌 - 언더니스 메모리","2012.06.21 ~ 2012.07.22"
"157","19740","강명환","뮤지컬 웨딩마치","2010.03.05 ~ 2010.03.07"
"158","37567","강문정","갈등","2015.12.16 ~ 2015.12.20"
"159","37567","강문정","미추홀에서 온 남자 - 부평","2015.07.14 ~ 2015.07.19"
"160","37567","강문정","문학산 연가 - 인천","2014.12.17 ~ 2014.12.21"
"161","33555","강민","라이벌","2013.11.08 ~ 2013.12.31"
"162","18512","강민경",NA,NA
"163","34810","강민구","두리둥실 뭉게공항","2014.04.25 ~ 2014.05.25"
"164","23381","강민범","화랑 - 부산","2010.12.23 ~ 2010.12.31"
"165","23381","강민범","화랑","2010.06.11 ~ 2011.02.27"
"166","39589","강민석","반장떡볶이","2016.05.13 ~ 2016.05.22"
"167","26714","강민수","총각네 야채가게","2014.11.21 ~ 2015.01.01"
"168","26714","강민수","그리스","2013.10.22 ~ 2014.04.20"
"169","26714","강민수","요셉 어메이징","2013.02.12 ~ 2013.04.11"
"170","26714","강민수","영웅","2012.10.16 ~ 2012.11.18"
"171","26714","강민수","우연히 행복해지다","2012.05.04 ~ 2012.05.12"
"172","26714","강민수","화랑","2012.04.27 ~ 2013.03.03"
"173","26714","강민수","백야","2012.02.18 ~ 2012.03.04"
"174","26714","강민수","우연히 행복해지다","2011.10.08 ~ 2012.01.08"
"175","26714","강민수","우연히 행복해지다 - 대구","2011.09.16 ~ 2011.10.30"
"176","29306","강민순","나를 부르다","2012.06.29 ~ 2012.09.01"
"177","30249","강민욱","바람직한 청소년","2015.01.17 ~ 2015.03.01"
"178","30249","강민욱","블러드 브라더스","2014.06.27 ~ 2014.09.14"
"179","30249","강민욱","두 도시 이야기","2013.06.18 ~ 2013.08.11"
"180","30249","강민욱","레베카 - 고양","2013.06.01 ~ 2013.06.02"
"181","30249","강민욱","레베카 - 천안","2013.05.25 ~ 2013.05.26"
"182","30249","강민욱","레베카 - 부산","2013.05.11 ~ 2013.05.12"
"183","30249","강민욱","레베카 - 광주","2013.04.26 ~ 2013.04.27"
"184","30249","강민욱","레베카 - 김해","2013.04.19 ~ 2013.04.21"
"185","30249","강민욱","레베카 - 대구","2013.04.09 ~ 2013.04.13"
"186","30249","강민욱","레베카","2013.01.12 ~ 2013.03.31"
"187","30249","강민욱","두 도시 이야기 - 고양","2012.11.29 ~ 2012.12.02"
"188","30249","강민욱","두 도시 이야기","2012.08.24 ~ 2012.10.07"
"189","30249","강민욱","닥터 지바고","2012.01.27 ~ 2012.06.03"
"190","37445","강민주","동요콘서트 구름빵","2014.12.04 ~ 2015.08.02"
"191","3246","강민혁","스트리트 가이즈","2006.10.02 ~ 2006.10.29"
"192","4124","강민혜","70분간의 연애","2015.06.26 ~ 2015.10.11"
"193","4124","강민혜","70분간의 연애 - 천안","2015.05.01 ~ 2015.06.30"
"194","4124","강민혜","70분간의 연애 He ＆ She","2014.11.27 ~ 2015.05.05"
"195","4124","강민혜","넌센스 잼보리","2014.11.14 ~ 2015.01.04"
"196","4124","강민혜","웨딩브레이커 - 대전","2012.11.08 ~ 2012.12.09"
"197","4124","강민혜","넌센스","2012.04.13 ~ 2012.08.12"
"198","4124","강민혜","넌센스 - 대전","2012.02.03 ~ 2012.03.04"
"199","4124","강민혜","웨딩브레이커","2012.01.11 ~ 2012.10.03"
"200","4124","강민혜","수상한 흥신소","2012.01.10 ~ 2012.08.19"
"201","4124","강민혜","수상한 흥신소","2011.12.14 ~ 2012.01.08"
"202","4124","강민혜","넌센스","2011.11.18 ~ 2012.01.15"
"203","4124","강민혜","넌센스","2011.10.13 ~ 2011.11.13"
"204","4124","강민혜","수상한 흥신소","2011.09.30 ~ 2011.11.13"
"205","4124","강민혜","수상한 흥신소","2011.07.01 ~ 2011.09.25"
"206","4124","강민혜","임이랑 지우기","2011.04.08 ~ 2011.06.12"
"207","4124","강민혜","넌센스","2010.03.12 ~ 2011.03.13"
"208","4124","강민혜","싱글즈","2009.08.21 ~ 2010.03.28"
"209","4124","강민혜","넌센스","2008.03.06 ~ 2009.12.31"
"210","4124","강민혜","우리동네","2007.11.22 ~ 2008.01.06"
"211","8015","강민희",NA,NA
"212","36066","강병용","비밥","2012.03.20 ~ 2017.03.31"
"213","284","강보라","백설공주와 아미안왕자","2006.07.22 ~ 2006.08.10"
"214","79","강보헌","뽀롱뽀롱 뽀로로","2006.05.04 ~ 2006.05.08"
"215","25260","강산여울","스피킹 트럼펫 콘서트","2014.10.25 ~ 2014.10.25"
"216","8589","강상범","더 라스트 키스","2017.12.15 ~ 2018.03.11"
"217","8589","강상범","뉴시즈","2016.04.12 ~ 2016.07.03"
"218","8589","강상범","꽃신 - 대전","2015.07.31 ~ 2015.08.01"
"219","8589","강상범","황태자 루돌프","2014.10.11 ~ 2015.01.04"
"220","8589","강상범","마리아 마리아 - 계룡","2013.11.23 ~ 2013.11.23"
"221","8589","강상범","마리아 마리아 - 울산","2013.11.08 ~ 2013.11.09"
"222","8589","강상범","지킬 앤 하이드","2013.01.08 ~ 2013.02.09"
"223","8589","강상범","지킬 앤 하이드 - 울산","2012.12.29 ~ 2012.12.30"
"224","8589","강상범","지킬 앤 하이드 - 김해","2012.12.22 ~ 2012.12.23"
"225","8589","강상범","지킬 앤 하이드 - 고양","2012.12.15 ~ 2012.12.16"
"226","8589","강상범","지킬 앤 하이드 - 천안","2012.12.08 ~ 2012.12.09"
"227","8589","강상범","지킬 앤 하이드 - 진주","2012.12.01 ~ 2012.12.02"
"228","8589","강상범","지킬 앤 하이드 - 인천","2012.11.09 ~ 2012.11.11"
"229","8589","강상범","지킬 앤 하이드 - 성남","2012.11.03 ~ 2012.11.04"
"230","8589","강상범","지킬 앤 하이드 - 수원","2012.10.27 ~ 2012.10.28"
"231","8589","강상범","지킬 앤 하이드 - 부산","2012.10.12 ~ 2012.10.21"
"232","8589","강상범","지킬 앤 하이드 - 대전","2012.10.02 ~ 2012.10.04"
"233","8589","강상범","지킬 앤 하이드 - 대구","2012.09.06 ~ 2012.09.16"
"234","8589","강상범","닥터 지바고","2012.01.27 ~ 2012.06.03"
"235","8589","강상범","지킬 앤 하이드 - 대구","2011.10.14 ~ 2011.10.16"
"236","8589","강상범","지킬 앤 하이드 - 청주","2011.10.01 ~ 2011.10.02"
"237","8589","강상범","지킬 앤 하이드 - 고양","2011.09.24 ~ 2011.09.25"
"238","8589","강상범","지킬 앤 하이드 - 수원","2011.09.17 ~ 2011.09.18"
"239","8589","강상범","지킬 앤 하이드 - 부산","2011.09.03 ~ 2011.09.04"
"240","8589","강상범","지킬 앤 하이드","2010.11.30 ~ 2011.08.28"
"241","8589","강상범","테너를 빌려줘 - 부산","2009.12.23 ~ 2010.01.03"
"242","8589","강상범","럭셔리코믹뮤지컬 테너를빌려줘","2009.12.04 ~ 2010.03.07"
"243","8589","강상범","테너를 빌려줘","2008.06.06 ~ 2008.07.06"
"244","30291","강서환","감문별곡","2016.12.18 ~ 2016.12.18"
"245","30291","강서환","맥베스","2016.07.08 ~ 2016.07.24"
"246","30291","강서환","레미제라블","2016.04.04 ~ 2016.05.31"
"247","30291","강서환","창작뮤지컬 레미제라블","2015.11.25 ~ 2015.12.31"
"248","30291","강서환","마리아 마리아 - 고양","2014.12.24 ~ 2014.12.27"
"249","30291","강서환","꽃신 - 대전","2014.09.19 ~ 2014.09.20"
"250","30291","강서환","꽃신 - 성남","2014.09.04 ~ 2014.09.06"
"251","30291","강서환","꽃신","2014.07.30 ~ 2014.08.17"
"252","30291","강서환","마리아 마리아 - 연천","2013.11.16 ~ 2013.11.16"
"253","30291","강서환","마리아 마리아 - 울산","2013.11.08 ~ 2013.11.09"
"254","30291","강서환","마리아 마리아 - 안양","2013.10.25 ~ 2013.10.26"
"255","30291","강서환","사랑해톤즈","2013.09.05 ~ 2013.09.15"
"256","30291","강서환","마리아 마리아","2012.11.17 ~ 2012.12.30"
"257","12843","강선아","헨젤과 그레텔 - 청주","2009.02.07 ~ 2009.02.08"
"258","18028","강선영",NA,NA
"259","3297","강선영","경남 창녕군 길곡면","2017.12.15 ~ 2018.01.21"
"260","3297","강선영","12인의 성난 사람들","2017.12.06 ~ 2017.12.31"
"261","3297","강선영","고비","2017.10.26 ~ 2017.11.12"
"262","3297","강선영","하퍼리건","2015.12.12 ~ 2015.12.30"
"263","3297","강선영","2015 D.FESTA - 제1회 재소자 자녀 특별 전형 입사 워크샵","2015.11.10 ~ 2015.11.12"
"264","3297","강선영","제1회 재소자 자녀 특별전형 입사 워크샵","2015.07.07 ~ 2015.07.12"
"265","3297","강선영","괴물","2014.12.03 ~ 2014.12.14"
"266","3297","강선영","짝사랑 - 울산","2013.04.10 ~ 2013.04.27"
"267","3297","강선영","짝사랑 - 대구","2013.01.17 ~ 2013.03.31"
"268","3297","강선영","짝사랑","2012.10.06 ~ 2013.02.28"
"269","3297","강선영","사랑한다면 이들처럼","2011.01.28 ~ 2012.03.02"
"270","3297","강선영","2009 대구국제뮤지컬페스티벌－문리버","2009.07.02 ~ 2009.07.05"
"271","3297","강선영","큰 길 가에서","2009.05.12 ~ 2009.05.30"
"272","3297","강선영","디노＆ 플로라","2006.11.06 ~ 2006.11.26"
"273","7946","강성민","마이 퍼스트 타임","2009.01.03 ~ 2009.05.10"
"274","7946","강성민","아벨만의 재판","2008.10.22 ~ 2008.11.02"
"275","7946","강성민","솔로의 단계","2008.06.01 ~ 2008.07.06"
"276","191","강성민","아리랑 판타지","2011.08.23 ~ 2011.09.27"
"277","191","강성민","아리랑 판타지","2011.06.01 ~ 2011.08.11"
"278","191","강성민","밴디트","2006.06.04 ~ 2006.07.17"
"279","17522","강성범","평강온달전","2010.11.19 ~ 2010.12.21"
"280","17522","강성범","토정비결","2009.11.27 ~ 2010.01.03"
"281","36671","강성욱","여신님이 보고 계셔","2017.09.26 ~ 2018.01.21"
"282","36671","강성욱","2017 더 뮤지컬 페스티벌","2017.09.09 ~ 2017.09.10"
"283","36671","강성욱","경성특사","2017.01.07 ~ 2017.02.05"
"284","36671","강성욱","2016 자라섬 뮤지컬 페스티벌","2016.09.03 ~ 2016.09.04"
"285","36671","강성욱","뉴시즈","2016.04.12 ~ 2016.07.03"
"286","36671","강성욱","베르테르 - 대전","2016.02.12 ~ 2016.02.13"
"287","36671","강성욱","베르테르 - 부산","2016.01.29 ~ 2016.01.31"
"288","36671","강성욱","베르테르 - 창원","2016.01.22 ~ 2016.01.24"
"289","36671","강성욱","베르테르","2015.11.10 ~ 2016.01.10"
"290","36671","강성욱","팬텀","2015.04.28 ~ 2015.07.26"
"291","3556","강성은","로스트 가든 - 용인","2014.01.17 ~ 2014.02.16"
"292","3556","강성은","동키쇼","2007.04.25 ~ 2008.01.06"
"293","8546","강소래","로맨틱 코믹연극 잇츠유- 대구첫공연","2010.01.13 ~ 2010.03.07"
"294","8546","강소래","싱글즈 - 청주","2008.06.27 ~ 2008.06.29"
"295","8546","강소래","싱글즈 - 2008 의정부국제음악극축제","2008.05.20 ~ 2008.05.21"
"296","24612","강소연","마법의 꽃병","2016.04.29 ~ 2017.11.19"
"297","24612","강소연","행쇼","2016.02.23 ~ 2018.01.31"
"298","24612","강소연","어린신부","2015.05.01 ~ 2016.11.13"
"299","24612","강소연","버스를 놓치다","2015.05.01 ~ 2015.06.28"
"300","24612","강소연","버스를 놓치다","2014.11.26 ~ 2015.01.04"
"301","24612","강소연","유령친구","2014.11.26 ~ 2014.12.28"
"302","24612","강소연","유령친구","2014.05.01 ~ 2014.06.29"
"303","24612","강소연","추억조작단","2013.11.05 ~ 2014.01.26"
"304","24612","강소연","순이야 사랑해","2012.07.10 ~ 2012.09.02"
"305","24612","강소연","예수와 함께한 저녁식사","2011.07.21 ~ 2013.01.06"
"306","24612","강소연","우리동네 - 대전","2011.05.20 ~ 2011.05.22"
"307","24612","강소연","우리동네","2011.03.30 ~ 2011.04.10"
"308","24612","강소연","우리동네","2011.02.04 ~ 2011.03.27"
"309","42145","강수길","낭만포차","2017.12.19 ~ 2017.12.25"
"310","42145","강수길","파리넬리","2016.04.26 ~ 2016.05.15"
"311","39670","강수민","언제는 행복하지 않은 순간이 있었나요 - 부산","2016.05.12 ~ 2016.07.17"
"312","34801","강수지","갤럭시키즈","2017.07.14 ~ 2017.08.27"
"313","34801","강수지","영어뮤지컬 구름빵","2015.05.09 ~ 2015.06.07"
"314","34801","강수지","두리둥실 뭉게공항","2014.04.25 ~ 2014.05.25"
"315","9630","강승완","사랑은 비를 타고","2017.10.07 ~ 2018.01.31"
"316","9630","강승완","빨래 - 대구","2013.10.04 ~ 2013.11.10"
"317","9630","강승완","룸넘버13 - 부산","2012.12.22 ~ 2012.12.25"
"318","9630","강승완","빨래 - 부평","2011.12.23 ~ 2011.12.24"
"319","9630","강승완","빨래 - 안산","2011.11.05 ~ 2011.11.06"
"320","9630","강승완","룸넘버13","2009.01.01 ~ 2015.12.31"
"321","9630","강승완","진짜 진짜 좋아해","2008.10.25 ~ 2008.10.26"
"322","9630","강승완","진짜 진짜 좋아해","2008.09.20 ~ 2008.09.21"
"323","9630","강승완","빨래","2008.08.29 ~ 2008.12.31"
"324","9630","강승완","진짜 진짜 좋아해","2008.06.13 ~ 2008.08.03"
"325","10880","강시내","오월엔 결혼할꺼야","2013.03.08 ~ 2013.07.14"
"326","10880","강시내","달 콤","2012.09.07 ~ 2012.12.31"
"327","10880","강시내","홍도야 우지마라 - 안산","2011.12.18 ~ 2011.12.18"
"328","10880","강시내","사랑의 비망록 - 서울프린지페스티벌2008","2008.10.01 ~ 2008.10.31"
"329","7934","강시내",NA,NA
"330","33443","강신효",NA,NA
"331","40382","강애리","최고의 사랑 - 전주","2017.01.06 ~ 2017.03.05"
"332","40382","강애리","최고의 사랑","2016.09.30 ~ 2017.03.05"
"333","4404","강애심","가벼운 스님들","2018.01.11 ~ 2018.02.04"
"334","4404","강애심","비명자들2","2017.11.22 ~ 2017.11.30"
"335","4404","강애심","제향날","2017.10.12 ~ 2017.11.05"
"336","4404","강애심","두산인문극장 2017 갈등 - 생각은 자유","2017.05.23 ~ 2017.06.17"
"337","4404","강애심","2017 애국가","2017.04.27 ~ 2017.05.07"
"338","4404","강애심","툇마루가 있는 집","2017.02.10 ~ 2017.02.26"
"339","4404","강애심","빨간시","2016.12.21 ~ 2016.12.31"
"340","4404","강애심","빨간시","2016.12.06 ~ 2016.12.16"
"341","4404","강애심","선물","2016.10.06 ~ 2016.10.23"
"342","4404","강애심","밥","2016.06.24 ~ 2016.07.24"
"343","4404","강애심","크레센도 궁전","2016.05.24 ~ 2016.06.05"
"344","4404","강애심","나무 위의 군대","2015.12.19 ~ 2016.02.28"
"345","4404","강애심","육쌍둥이","2015.11.19 ~ 2015.12.06"
"346","4404","강애심","베르나르다 알바의 집","2015.06.18 ~ 2015.06.28"
"347","4404","강애심","여자는 울지 않는다","2015.02.05 ~ 2015.02.07"
"348","4404","강애심","육쌍둥이","2014.11.13 ~ 2014.11.23"
"349","4404","강애심","빨간시","2014.10.09 ~ 2014.10.26"
"350","4404","강애심","빨간시","2014.09.18 ~ 2014.10.05"
"351","4404","강애심","래빗홀","2014.08.21 ~ 2014.09.06"
"352","4404","강애심","고독 청소부","2014.03.26 ~ 2014.04.06"
"353","4404","강애심","고독 청소부 - 구리","2014.03.21 ~ 2014.03.22"
"354","4404","강애심","살","2013.11.06 ~ 2013.12.01"
"355","4404","강애심","넙쭉이","2013.08.30 ~ 2013.09.15"
"356","4404","강애심","사라지다","2012.12.29 ~ 2013.01.20"
"357","4404","강애심","넙쭉이","2012.09.06 ~ 2012.09.28"
"358","4404","강애심","헤다 가블러","2012.05.02 ~ 2012.05.28"
